1981	05	11	3430	-2
1981	05	12	1615	-4.12508
1981	05	13	1059	-5.44608
1981	05	14	1079	-6.54356
1981	05	15	432	-7.2
1981	05	16	572	-5.18986
1981	05	17	2172	-5.36796
1981	05	18	820	-9.23963
1981	05	19	5628	-9.96295
1981	05	20	6	-9.91667
1981	06	01	7263	-0.00951397
1981	06	02	3410	2.90422
1981	06	03	4153	4.21257
1981	06	04	18780	2.79646
1981	06	05	4236	4.4436
1981	06	06	1159	6.36204
1981	06	07	981	7.44495
1981	06	08	1730	6.8
1981	06	09	746	-2
1981	06	10	901	-4.93341
1981	06	11	4385	-2
1981	06	12	1681	-4.2213
1981	06	13	897	-5.41561
1981	06	14	831	-6.54934
1981	06	15	305	-7.2
1981	06	16	761	-5.16426
1981	06	17	2220	-5.37342
1981	06	18	717	-9.3696
1981	06	19	4581	-9.97173
1981	06	20	18	-9.94444
1981	07	01	6740	-0.0189466
1981	07	02	3166	2.96434
1981	07	03	3125	4.2769
1981	07	04	15731	2.80042
1981	07	05	3530	4.25125
1981	07	06	891	6.33939
1981	07	07	1034	7.39981
1981	07	08	1428	6.87325
1981	07	09	628	-2
1981	07	10	734	-4.95913
1981	07	11	3427	-2
1981	07	12	1730	-4.16532
1981	07	13	796	-5.39724
1981	07	14	815	-6.59571
1981	07	15	343	-7.2
1981	07	16	472	-5.15381
1981	07	17	2122	-5.33497
1981	07	18	886	-9.43059
1981	07	19	5131	-9.97759
1981	07	20	8	-9.9375
1981	08	01	6947	-0.0132575
1981	08	02	3570	2.96157
1981	08	03	3788	4.20726
1981	08	04	16793	2.84812
1981	08	05	3917	4.39793
1981	08	06	1133	6.43425
1981	08	07	1287	7.36519
1981	08	08	1737	6.45769
1981	08	09	709	-2
1981	08	10	917	-4.96728
1981	08	11	3900	-2
1981	08	12	1722	-4.16086
1981	08	13	890	-5.44697
1981	08	14	919	-6.57291
1981	08	15	323	-7.2
1981	08	16	806	-5.27816
1981	08	17	2314	-5.28185
1981	08	18	982	-9.41599
1981	08	19	4404	-9.96458
1981	08	20	10	-9.95
1981	09	01	6683	0.00472842
1981	09	02	3283	2.94855
1981	09	03	3326	4.18671
1981	09	04	16020	2.92439
1981	09	05	4140	4.69094
1981	09	06	1101	6.4683
1981	09	07	955	7.43005
1981	09	08	1366	6.61274
1981	09	09	693	-2
1981	09	10	790	-4.90506
1981	09	11	4358	-2
1981	09	12	1645	-4.20669
1981	09	13	817	-5.17528
1981	09	14	715	-6.56713
1981	09	15	367	-7.2
1981	09	16	562	-4.97794
1981	09	17	2394	-5.37845
1981	09	18	1004	-9.48406
1981	09	19	4187	-9.96824
1981	09	20	12	-9.91667
1981	10	01	8374	0.0296632
1981	10	02	3938	2.88116
1981	10	03	4139	4.26632
1981	10	04	19884	2.83973
1981	10	05	4851	4.42152
1981	10	06	1133	6.41041
1981	10	07	1414	7.44215
1981	10	08	1751	6.68704
1981	10	09	751	-2
1981	10	10	945	-4.95767
1981	10	11	4186	-2
1981	10	12	1834	-4.1952
1981	10	13	964	-5.2417
1981	10	14	692	-6.53035
1981	10	15	439	-7.2
1981	10	16	568	-4.64718
1981	10	17	2053	-5.25767
1981	10	18	1173	-9.64919
1981	10	19	4490	-9.96581
1981	10	20	10	-10
1981	11	01	7595	-0.0362212
1981	11	02	4179	2.87066
1981	11	03	4261	4.25088
1981	11	04	17770	2.88284
1981	11	05	4275	4.43179
1981	11	06	1002	6.43693
1981	11	07	1301	7.51045
1981	11	08	1672	6.85108
1981	11	09	900	-2
